"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","SHAPE_LEN","COMUNE_u","COD_COM_6d","COD_REG20","COD_REG21","NOME_NUTS2","DEN_REG","NUTS2","DEN_RIP","COD_REGIONE","reg_file","new_code"
1,1,1,201,201,1172,"001172","Orio Canavese",NA,0,13818.5446767,"ORIO CANAVESE","001172","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001172"
1,1,1,201,201,1173,"001173","Osasco",NA,0,10820.4441216,"OSASCO","001173","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001173"
1,1,1,201,201,1203,"001203","Pralormo",NA,0,28534.6900764,"PRALORMO","001203","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001203"
1,1,1,201,201,1140,"001140","Lusernetta",NA,0,11571.506392,"LUSERNETTA","001140","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001140"
1,1,1,201,201,1141,"001141","Lusigliè",NA,0,13100.2382173,"LUSIGLIÈ","001141","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001141"
1,1,1,201,201,1174,"001174","Osasio",NA,0,13270.4356433,"OSASIO","001174","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001174"
1,1,1,201,201,1176,"001176","Ozegna",NA,0,12553.4045991,"OZEGNA","001176","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001176"
1,1,1,201,201,1177,"001177","Palazzo Canavese",NA,0,9858.99076588,"PALAZZO CANAVESE","001177","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001177"
1,1,1,201,201,1108,"001108","Frassinetto",NA,0,26703.8337793,"FRASSINETTO","001108","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001108"
1,1,1,201,201,1116,"001116","Givoletto",NA,0,16402.8446784,"GIVOLETTO","001116","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001116"
1,1,2,0,2,2070,"002070","Lignana",NA,0,30788.1152421,"LIGNANA","002070","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002070"
1,1,2,0,2,2131,"002131","San Germano Vercellese",NA,0,28843.5698064,"SAN GERMANO VERCELLESE","002131","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002131"
1,1,2,0,2,2082,"002082","Motta de' Conti",NA,0,24043.7314888,"MOTTA DE' CONTI","002082","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002082"
1,1,2,0,2,2102,"002102","Postua",NA,0,27880.9043471,"POSTUA","002102","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002102"
1,1,2,0,2,2104,"002104","Prarolo",NA,0,21599.9513577,"PRAROLO","002104","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002104"
1,1,2,0,2,2107,"002107","Quarona",NA,0,22645.9345607,"QUARONA","002107","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002107"
1,1,3,0,3,3027,"003027","Briona",NA,0,36171.2847352,"BRIONA","003027","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003027"
1,1,3,0,3,3030,"003030","Caltignaga",NA,0,25528.2076395,"CALTIGNAGA","003030","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003030"
1,1,2,0,2,2047,"002047","Costanzana",NA,0,33035.9208166,"COSTANZANA","002047","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002047"
1,1,3,0,3,3006,"003006","Armeno",NA,0,29740.1122658,"ARMENO","003006","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003006"
1,1,3,0,3,3008,"003008","Arona",NA,0,25983.9717132,"ARONA","003008","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003008"
1,1,3,0,3,3012,"003012","Barengo",NA,0,25075.7764824,"BARENGO","003012","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003012"
1,1,3,0,3,3016,"003016","Bellinzago Novarese",NA,0,33678.4743908,"BELLINZAGO NOVARESE","003016","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003016"
1,1,3,0,3,3018,"003018","Biandrate",NA,0,25154.5539936,"BIANDRATE","003018","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003018"
1,1,1,201,201,1219,"001219","Rivoli",NA,0,32770.4616594,"RIVOLI","001219","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001219"
1,1,1,201,201,1220,"001220","Robassomero",NA,0,18840.7826239,"ROBASSOMERO","001220","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001220"
1,1,2,0,2,2088,"002088","Olcenengo",NA,0,20938.5171171,"OLCENENGO","002088","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002088"
1,1,2,0,2,2158,"002158","Vercelli",NA,1,63302.3896228,"VERCELLI","002158","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002158"
1,1,2,0,2,2137,"002137","Serravalle Sesia",NA,0,23550.48658,"SERRAVALLE SESIA","002137","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002137"
1,1,2,0,2,2142,"002142","Stroppiana",NA,0,24140.5343026,"STROPPIANA","002142","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002142"
1,1,1,201,201,1290,"001290","Vauda Canavese",NA,0,31363.1606658,"VAUDA CANAVESE","001290","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001290"
1,1,4,0,4,4137,"004137","Montelupo Albese",NA,0,12546.3023339,"MONTELUPO ALBESE","004137","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004137"
1,1,4,0,4,4188,"004188","Rocca Cigliè",NA,0,14619.2929442,"ROCCA CIGLIÈ","004188","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004188"
1,1,4,0,4,4189,"004189","Rocca de' Baldi",NA,0,23301.8706139,"ROCCA DE' BALDI","004189","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004189"
1,1,4,0,4,4156,"004156","Ostana",NA,0,17293.8429549,"OSTANA","004156","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004156"
1,1,4,0,4,4158,"004158","Pagno",NA,0,15529.697752,"PAGNO","004158","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004158"
1,1,4,0,4,4142,"004142","Monticello d'Alba",NA,0,22141.7921357,"MONTICELLO D'ALBA","004142","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004142"
1,1,4,0,4,4112,"004112","Macra",NA,0,29118.3284932,"MACRA","004112","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004112"
1,1,4,0,4,4089,"004089","Fossano",NA,0,69086.1308473,"FOSSANO","004089","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004089"
1,7,8,0,8,8045,"008045","Pontedassio",NA,0,19478.4627699,"PONTEDASSIO","008045","070","070","Liguria","Liguria","ITC3","Nord-Ovest","Liguria","Liguria","008045"
1,1,4,0,4,4106,"004106","Lequio Berria",NA,0,18422.2402741,"LEQUIO BERRIA","004106","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004106"
1,1,4,0,4,4097,"004097","Gorzegno",NA,0,18790.811982,"GORZEGNO","004097","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004097"
1,1,4,0,4,4098,"004098","Gottasecca",NA,0,17191.6339298,"GOTTASECCA","004098","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004098"
1,1,4,0,4,4113,"004113","Magliano Alfieri",NA,0,16553.2789942,"MAGLIANO ALFIERI","004113","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004113"
1,1,4,0,4,4166,"004166","Piasco",NA,0,13524.5830256,"PIASCO","004166","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004166"
1,1,4,0,4,4175,"004175","Priero",NA,0,25973.4142849,"PRIERO","004175","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004175"
1,1,4,0,4,4176,"004176","Priocca",NA,0,14084.6676395,"PRIOCCA","004176","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004176"
1,1,4,0,4,4107,"004107","Lequio Tanaro",NA,0,21849.3218696,"LEQUIO TANARO","004107","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004107"
1,1,4,0,4,4159,"004159","Pamparato",NA,0,31277.2656898,"PAMPARATO","004159","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004159"
1,1,4,0,4,4099,"004099","Govone",NA,0,24539.8968544,"GOVONE","004099","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004099"
1,1,4,0,4,4129,"004129","Monchiero",NA,0,10821.4119671,"MONCHIERO","004129","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004129"
1,1,4,0,4,4167,"004167","Pietraporzio",NA,0,35599.643184,"PIETRAPORZIO","004167","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004167"
1,1,4,0,4,4148,"004148","Neive",NA,0,25698.193248,"NEIVE","004148","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004148"
1,1,4,0,4,4149,"004149","Neviglie",NA,0,14231.2781619,"NEVIGLIE","004149","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004149"
1,1,4,0,4,4150,"004150","Niella Belbo",NA,0,15513.0985186,"NIELLA BELBO","004150","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004150"
1,1,4,0,4,4160,"004160","Paroldo",NA,0,14395.8999613,"PAROLDO","004160","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004160"
1,1,4,0,4,4161,"004161","Perletto",NA,0,17992.6248632,"PERLETTO","004161","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004161"
1,1,4,0,4,4138,"004138","Montemale di Cuneo",NA,0,18893.6715676,"MONTEMALE DI CUNEO","004138","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004138"
1,1,4,0,4,4023,"004023","Bonvicino",NA,0,13165.4078855,"BONVICINO","004023","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004023"
1,1,4,0,4,4052,"004052","Castellino Tanaro",NA,0,15816.9559597,"CASTELLINO TANARO","004052","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004052"
1,1,4,0,4,4054,"004054","Castelnuovo di Ceva",NA,0,11806.6974922,"CASTELNUOVO DI CEVA","004054","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004054"
1,1,4,0,4,4066,"004066","Ceva",NA,0,40695.0385286,"CEVA","004066","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004066"
1,1,4,0,4,4028,"004028","Boves",NA,0,39519.894585,"BOVES","004028","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004028"
1,1,4,0,4,4058,"004058","Cavallerleone",NA,0,20476.0801747,"CAVALLERLEONE","004058","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004058"
1,1,3,0,3,3093,"003093","Massino Visconti",NA,0,11502.7646029,"MASSINO VISCONTI","003093","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003093"
1,1,3,0,3,3095,"003095","Meina",NA,0,17339.2011522,"MEINA","003095","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003095"
1,1,4,0,4,4053,"004053","Castelmagno",NA,0,31399.2375731,"CASTELMAGNO","004053","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004053"
1,1,4,0,4,4065,"004065","Cervere",NA,0,24261.0369513,"CERVERE","004065","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004065"
1,1,3,0,3,3109,"003109","Oleggio Castello",NA,0,14838.4597681,"OLEGGIO CASTELLO","003109","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003109"
1,1,3,0,3,3112,"003112","Orta San Giulio",NA,0,14120.2510476,"ORTA SAN GIULIO","003112","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003112"
1,1,3,0,3,3114,"003114","Paruzzaro",NA,0,16908.1674684,"PARUZZARO","003114","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003114"
1,1,3,0,3,3115,"003115","Pella",NA,0,18607.4851755,"PELLA","003115","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003115"
1,1,4,0,4,4067,"004067","Cherasco",NA,0,59631.4417779,"CHERASCO","004067","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004067"
1,1,3,0,3,3097,"003097","Mezzomerico",NA,0,15945.2160296,"MEZZOMERICO","003097","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003097"
1,1,3,0,3,3098,"003098","Miasino",NA,0,12980.3776272,"MIASINO","003098","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003098"
1,1,4,0,4,4004,"004004","Albaretto della Torre",NA,0,12273.2684699,"ALBARETTO DELLA TORRE","004004","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004004"
1,1,4,0,4,4005,"004005","Alto",NA,0,14594.873213,"ALTO","004005","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004005"
1,1,4,0,4,4064,"004064","Cervasca",NA,0,30365.6006434,"CERVASCA","004064","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004064"
1,1,3,0,3,3100,"003100","Momo",NA,0,28165.0978972,"MOMO","003100","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003100"
1,1,3,0,3,3073,"003073","Ghemme",NA,0,25006.634524,"GHEMME","003073","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003073"
1,1,3,0,3,3076,"003076","Gozzano",NA,0,17951.5117356,"GOZZANO","003076","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003076"
1,1,3,0,3,3158,"003158","Vespolate",NA,0,32787.7369709,"VESPOLATE","003158","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003158"
1,1,4,0,4,4006,"004006","Argentera",NA,0,41500.6400426,"ARGENTERA","004006","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004006"
1,1,3,0,3,3103,"003103","Nebbiuno",NA,0,16107.7647797,"NEBBIUNO","003103","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003103"
1,1,2,0,2,2058,"002058","Fontanetto Po",NA,0,30661.8764038,"FONTANETTO PO","002058","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002058"
1,1,2,0,2,2071,"002071","Livorno Ferraris",NA,0,43737.1848005,"LIVORNO FERRARIS","002071","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002071"
1,1,2,0,2,2091,"002091","Pertengo",NA,0,14671.2082998,"PERTENGO","002091","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002091"
1,1,2,0,2,2164,"002164","Villata",NA,0,19436.0916886,"VILLATA","002164","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002164"
1,1,2,0,2,2096,"002096","Pila",NA,0,14771.1239771,"PILA","002096","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002096"
1,1,2,0,2,2065,"002065","Greggio",NA,0,22335.8201149,"GREGGIO","002065","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002065"
1,1,3,0,3,3032,"003032","Cameri",NA,0,34491.4294308,"CAMERI","003032","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003032"
1,1,2,0,2,2170,"002170","Alto Sermenza",NA,0,37252.9189979,"ALTO SERMENZA","002170","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002170"
1,1,2,0,2,2126,"002126","Salasco",NA,0,21070.1363816,"SALASCO","002126","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002126"
1,1,2,0,2,2127,"002127","Sali Vercellese",NA,0,14114.5731278,"SALI VERCELLESE","002127","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002127"
1,1,2,0,2,2166,"002166","Vocca",NA,0,25034.7567737,"VOCCA","002166","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002166"
1,1,2,0,2,2118,"002118","Ronsecco",NA,0,35672.527392,"RONSECCO","002118","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002118"
1,1,3,0,3,3024,"003024","Borgomanero",NA,0,38863.0546136,"BORGOMANERO","003024","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003024"
1,1,1,201,201,1304,"001304","Villareggia",NA,0,24074.8944235,"VILLAREGGIA","001304","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001304"
1,1,1,201,201,1305,"001305","Villar Focchiardo",NA,0,26677.2090647,"VILLAR FOCCHIARDO","001305","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001305"
1,1,2,0,2,2134,"002134","Scopa",NA,0,21613.6186678,"SCOPA","002134","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002134"
1,1,3,0,3,3036,"003036","Carpignano Sesia",NA,0,22698.8692361,"CARPIGNANO SESIA","003036","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003036"
1,1,3,0,3,3037,"003037","Casalbeltrame",NA,0,20674.0036206,"CASALBELTRAME","003037","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003037"
1,1,1,201,201,1223,"001223","Romano Canavese",NA,0,20248.2890682,"ROMANO CANAVESE","001223","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001223"
1,1,2,0,2,2059,"002059","Formigliana",NA,0,24669.0700224,"FORMIGLIANA","002059","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002059"
1,1,2,0,2,2062,"002062","Ghislarengo",NA,0,15875.5778499,"GHISLARENGO","002062","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002062"
1,1,2,0,2,2072,"002072","Lozzolo",NA,0,17186.5566699,"LOZZOLO","002072","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002072"
1,1,2,0,2,2078,"002078","Mollia",NA,0,18597.7942494,"MOLLIA","002078","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002078"
1,1,2,0,2,2049,"002049","Crescentino",NA,0,42849.7189437,"CRESCENTINO","002049","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002049"
1,1,1,201,201,1225,"001225","Rondissone",NA,0,17962.9317689,"RONDISSONE","001225","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001225"
1,1,1,201,201,1226,"001226","Rorà",NA,0,16677.9930746,"RORÀ","001226","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001226"
1,1,2,0,2,2113,"002113","Rimella",NA,0,23321.4408658,"RIMELLA","002113","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002113"
1,1,3,0,3,3025,"003025","Borgo Ticino",NA,0,21815.6571433,"BORGO TICINO","003025","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003025"
1,1,2,0,2,2093,"002093","Pezzana",NA,0,28763.4014026,"PEZZANA","002093","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002093"
1,1,2,0,2,2066,"002066","Guardabosone",NA,0,17962.682388,"GUARDABOSONE","002066","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002066"
1,1,2,0,2,2067,"002067","Lamporo",NA,0,19985.1497249,"LAMPORO","002067","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002067"
1,1,3,0,3,3026,"003026","Briga Novarese",NA,0,12144.8697616,"BRIGA NOVARESE","003026","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003026"
1,1,2,0,2,2148,"002148","Trino",NA,0,61881.6914784,"TRINO","002148","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002148"
1,1,2,0,2,2156,"002156","Varallo",NA,0,63673.4574963,"VARALLO","002156","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002156"
1,1,2,0,2,2128,"002128","Saluggia",NA,0,27279.4351805,"SALUGGIA","002128","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002128"
1,1,3,0,3,3001,"003001","Agrate Conturbia",NA,0,21629.8046075,"AGRATE CONTURBIA","003001","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003001"
1,1,3,0,3,3002,"003002","Ameno",NA,0,15072.3162142,"AMENO","003002","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","003002"
1,1,2,0,2,2150,"002150","Tronzano Vercellese",NA,0,43490.7095128,"TRONZANO VERCELLESE","002150","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","002150"
1,1,1,201,201,1307,"001307","Villar Perosa",NA,0,15689.4000568,"VILLAR PEROSA","001307","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001307"
